667: 0.860613, 0.952539 avg, 0.000198 rate, 0.508022 seconds, 42688 images
668: 0.842556, 0.941541 avg, 0.000199 rate, 0.497220 seconds, 42752 images
669: 0.871659, 0.934553 avg, 0.000200 rate, 0.553935 seconds, 42816 images
670: 0.920323, 0.933130 avg, 0.000202 rate, 0.623866 seconds, 42880 images
671: 0.788999, 0.918717 avg, 0.000203 rate, 0.596537 seconds, 42944 images
672: 1.062249, 0.933070 avg, 0.000204 rate, 0.530914 seconds, 43008 images
673: 1.064965, 0.946260 avg, 0.000205 rate, 0.623188 seconds, 43072 images
674: 0.778398, 0.929473 avg, 0.000206 rate, 0.494825 seconds, 43136 images
675: 0.865157, 0.923042 avg, 0.000208 rate, 0.554127 seconds, 43200 images
676: 0.848296, 0.915567 avg, 0.000209 rate, 0.604835 seconds, 43264 images
677: 0.913113, 0.915322 avg, 0.000210 rate, 0.496565 seconds, 43328 images
678: 0.933376, 0.917127 avg, 0.000211 rate, 0.448176 seconds, 43392 images
679: 0.941977, 0.919612 avg, 0.000213 rate, 0.506855 seconds, 43456 images
680: 0.965909, 0.924242 avg, 0.000214 rate, 0.628041 seconds, 43520 images
681: 1.141688, 0.945987 avg, 0.000215 rate, 0.508279 seconds, 43584 images
682: 0.835650, 0.934953 avg, 0.000216 rate, 0.528163 seconds, 43648 images
683: 0.927966, 0.934254 avg, 0.000218 rate, 0.461924 seconds, 43712 images
684: 1.069417, 0.947771 avg, 0.000219 rate, 0.606394 seconds, 43776 images
685: 0.819851, 0.934979 avg, 0.000220 rate, 0.515303 seconds, 43840 images
686: 0.901165, 0.931597 avg, 0.000221 rate, 0.536309 seconds, 43904 images
687: 0.898254, 0.928263 avg, 0.000223 rate, 0.665935 seconds, 43968 images
688: 0.943685, 0.929805 avg, 0.000224 rate, 0.612691 seconds, 44032 images
689: 1.022234, 0.939048 avg, 0.000225 rate, 0.498104 seconds, 44096 images
690: 0.916932, 0.936836 avg, 0.000227 rate, 0.618484 seconds, 44160 images
691: 1.081047, 0.951257 avg, 0.000228 rate, 0.505939 seconds, 44224 images
692: 0.863851, 0.942517 avg, 0.000229 rate, 0.624980 seconds, 44288 images
693: 0.931319, 0.941397 avg, 0.000231 rate, 0.437469 seconds, 44352 images
694: 0.803727, 0.927630 avg, 0.000232 rate, 0.527664 seconds, 44416 images
695: 0.865885, 0.921456 avg, 0.000233 rate, 0.528333 seconds, 44480 images
696: 0.802423, 0.909552 avg, 0.000235 rate, 0.603643 seconds, 44544 images
697: 0.819907, 0.900588 avg, 0.000236 rate, 0.491959 seconds, 44608 images
698: 0.847415, 0.895270 avg, 0.000237 rate, 0.509035 seconds, 44672 images
699: 0.823928, 0.888136 avg, 0.000239 rate, 0.538898 seconds, 44736 images
700: 0.758428, 0.875165 avg, 0.000240 rate, 0.516133 seconds, 44800 images
701: 0.889760, 0.876625 avg, 0.000241 rate, 0.606054 seconds, 44864 images
702: 1.002153, 0.889178 avg, 0.000243 rate, 0.632339 seconds, 44928 images
703: 0.791326, 0.879393 avg, 0.000244 rate, 0.437006 seconds, 44992 images
704: 0.946736, 0.886127 avg, 0.000246 rate, 0.499617 seconds, 45056 images
705: 0.692171, 0.866731 avg, 0.000247 rate, 0.474771 seconds, 45120 images
706: 0.739766, 0.854035 avg, 0.000248 rate, 0.478297 seconds, 45184 images
707: 0.794581, 0.848089 avg, 0.000250 rate, 0.615619 seconds, 45248 images
708: 0.919837, 0.855264 avg, 0.000251 rate, 0.626212 seconds, 45312 images
709: 0.829614, 0.852699 avg, 0.000253 rate, 0.536896 seconds, 45376 images
710: 0.780595, 0.845489 avg, 0.000254 rate, 0.595208 seconds, 45440 images
711: 0.885377, 0.849478 avg, 0.000256 rate, 0.480805 seconds, 45504 images
712: 0.692915, 0.833821 avg, 0.000257 rate, 0.613269 seconds, 45568 images
713: 0.769973, 0.827437 avg, 0.000258 rate, 0.513774 seconds, 45632 images
714: 0.805278, 0.825221 avg, 0.000260 rate, 0.614177 seconds, 45696 images
715: 0.880049, 0.830704 avg, 0.000261 rate, 0.460276 seconds, 45760 images
716: 0.774435, 0.825077 avg, 0.000263 rate, 0.512491 seconds, 45824 images
717: 0.928119, 0.835381 avg, 0.000264 rate, 0.507054 seconds, 45888 images
718: 0.866519, 0.838495 avg, 0.000266 rate, 0.601754 seconds, 45952 images
719: 0.791719, 0.833817 avg, 0.000267 rate, 0.584975 seconds, 46016 images
720: 0.811324, 0.831568 avg, 0.000269 rate, 0.484813 seconds, 46080 images
721: 0.919487, 0.840360 avg, 0.000270 rate, 0.422378 seconds, 46144 images
722: 0.838902, 0.840214 avg, 0.000272 rate, 0.590886 seconds, 46208 images
723: 0.778842, 0.834077 avg, 0.000273 rate, 0.493904 seconds, 46272 images
724: 0.778903, 0.828559 avg, 0.000275 rate, 0.622217 seconds, 46336 images
725: 0.734282, 0.819132 avg, 0.000276 rate, 0.629913 seconds, 46400 images
726: 0.791707, 0.816389 avg, 0.000278 rate, 0.509492 seconds, 46464 images
727: 0.818656, 0.816616 avg, 0.000279 rate, 0.616918 seconds, 46528 images
728: 0.881692, 0.823123 avg, 0.000281 rate, 0.586766 seconds, 46592 images
729: 0.877344, 0.828546 avg, 0.000282 rate, 0.472666 seconds, 46656 images
730: 0.761691, 0.821860 avg, 0.000284 rate, 0.625129 seconds, 46720 images
731: 0.894271, 0.829101 avg, 0.000286 rate, 0.585391 seconds, 46784 images
732: 0.833957, 0.829587 avg, 0.000287 rate, 0.532437 seconds, 46848 images
733: 0.705024, 0.817130 avg, 0.000289 rate, 0.447790 seconds, 46912 images
734: 0.796131, 0.815031 avg, 0.000290 rate, 0.502246 seconds, 46976 images
735: 0.835481, 0.817076 avg, 0.000292 rate, 0.622011 seconds, 47040 images
736: 0.806869, 0.816055 avg, 0.000293 rate, 0.601293 seconds, 47104 images
737: 0.753956, 0.809845 avg, 0.000295 rate, 0.627543 seconds, 47168 images
738: 0.709088, 0.799769 avg, 0.000297 rate, 0.598393 seconds, 47232 images
739: 0.867380, 0.806530 avg, 0.000298 rate, 0.489217 seconds, 47296 images
740: 0.821005, 0.807978 avg, 0.000300 rate, 0.596822 seconds, 47360 images
741: 0.730120, 0.800192 avg, 0.000301 rate, 0.556072 seconds, 47424 images
742: 0.779869, 0.798160 avg, 0.000303 rate, 0.450441 seconds, 47488 images
743: 0.762947, 0.794638 avg, 0.000305 rate, 0.615467 seconds, 47552 images
744: 0.882662, 0.803441 avg, 0.000306 rate, 0.512792 seconds, 47616 images
745: 0.734273, 0.796524 avg, 0.000308 rate, 0.630702 seconds, 47680 images
746: 0.828937, 0.799765 avg, 0.000310 rate, 0.488470 seconds, 47744 images
747: 0.592292, 0.779018 avg, 0.000311 rate, 0.582132 seconds, 47808 images
748: 0.666974, 0.767814 avg, 0.000313 rate, 0.507132 seconds, 47872 images
749: 0.781259, 0.769158 avg, 0.000315 rate, 0.530087 seconds, 47936 images
750: 0.857378, 0.777980 avg, 0.000316 rate, 0.614386 seconds, 48000 images
751: 0.674560, 0.767638 avg, 0.000318 rate, 0.507246 seconds, 48064 images
752: 0.710291, 0.761903 avg, 0.000320 rate, 0.438316 seconds, 48128 images
753: 0.741764, 0.759889 avg, 0.000321 rate, 0.640708 seconds, 48192 images
754: 0.736443, 0.757545 avg, 0.000323 rate, 0.638145 seconds, 48256 images
755: 0.870622, 0.768852 avg, 0.000325 rate, 0.460219 seconds, 48320 images
756: 0.650066, 0.756974 avg, 0.000327 rate, 0.604449 seconds, 48384 images
757: 0.813953, 0.762672 avg, 0.000328 rate, 0.611935 seconds, 48448 images
758: 0.627013, 0.749106 avg, 0.000330 rate, 0.532572 seconds, 48512 images
759: 0.614159, 0.735611 avg, 0.000332 rate, 0.607516 seconds, 48576 images
760: 0.768775, 0.738928 avg, 0.000334 rate, 0.606762 seconds, 48640 images
761: 0.960313, 0.761066 avg, 0.000335 rate, 0.475751 seconds, 48704 images
762: 0.728571, 0.757817 avg, 0.000337 rate, 0.494875 seconds, 48768 images
763: 0.882813, 0.770316 avg, 0.000339 rate, 0.531692 seconds, 48832 images
764: 0.813106, 0.774595 avg, 0.000341 rate, 0.457516 seconds, 48896 images
765: 0.580970, 0.755233 avg, 0.000342 rate, 0.579571 seconds, 48960 images
766: 0.789232, 0.758633 avg, 0.000344 rate, 0.439675 seconds, 49024 images
767: 0.738180, 0.756588 avg, 0.000346 rate, 0.598957 seconds, 49088 images
768: 0.670007, 0.747929 avg, 0.000348 rate, 0.502506 seconds, 49152 images
769: 0.702197, 0.743356 avg, 0.000350 rate, 0.594972 seconds, 49216 images
770: 0.624291, 0.731450 avg, 0.000352 rate, 0.562180 seconds, 49280 images
771: 0.751968, 0.733502 avg, 0.000353 rate, 0.617086 seconds, 49344 images
772: 0.815534, 0.741705 avg, 0.000355 rate, 0.618658 seconds, 49408 images
773: 0.759076, 0.743442 avg, 0.000357 rate, 0.460484 seconds, 49472 images
774: 0.667454, 0.735843 avg, 0.000359 rate, 0.588215 seconds, 49536 images
775: 0.626008, 0.724860 avg, 0.000361 rate, 0.616310 seconds, 49600 images
776: 0.674291, 0.719803 avg, 0.000363 rate, 0.606111 seconds, 49664 images
777: 0.778854, 0.725708 avg, 0.000364 rate, 0.448486 seconds, 49728 images
778: 0.673745, 0.720512 avg, 0.000366 rate, 0.585411 seconds, 49792 images
779: 0.603311, 0.708792 avg, 0.000368 rate, 0.585132 seconds, 49856 images
780: 0.631538, 0.701066 avg, 0.000370 rate, 0.487292 seconds, 49920 images
781: 0.728384, 0.703798 avg, 0.000372 rate, 0.486705 seconds, 49984 images
782: 0.692604, 0.702679 avg, 0.000374 rate, 0.609120 seconds, 50048 images
783: 0.619623, 0.694373 avg, 0.000376 rate, 0.523606 seconds, 50112 images
784: 0.733754, 0.698311 avg, 0.000378 rate, 0.533618 seconds, 50176 images
785: 0.710764, 0.699557 avg, 0.000380 rate, 0.487756 seconds, 50240 images
786: 0.715772, 0.701178 avg, 0.000382 rate, 0.545055 seconds, 50304 images
787: 0.659288, 0.696989 avg, 0.000384 rate, 0.613539 seconds, 50368 images
788: 0.709608, 0.698251 avg, 0.000386 rate, 0.499929 seconds, 50432 images
789: 0.771023, 0.705528 avg, 0.000388 rate, 0.473983 seconds, 50496 images
790: 0.597472, 0.694723 avg, 0.000390 rate, 0.617807 seconds, 50560 images
791: 0.657792, 0.691029 avg, 0.000391 rate, 0.538165 seconds, 50624 images
792: 0.642391, 0.686166 avg, 0.000393 rate, 0.608557 seconds, 50688 images
793: 0.569741, 0.674523 avg, 0.000395 rate, 0.590316 seconds, 50752 images
794: 0.631415, 0.670212 avg, 0.000397 rate, 0.536784 seconds, 50816 images
795: 0.679361, 0.671127 avg, 0.000399 rate, 0.525209 seconds, 50880 images
796: 0.546537, 0.658668 avg, 0.000401 rate, 0.589448 seconds, 50944 images
797: 0.671786, 0.659980 avg, 0.000403 rate, 0.547922 seconds, 51008 images
798: 0.738691, 0.667851 avg, 0.000406 rate, 0.511245 seconds, 51072 images
799: 0.662120, 0.667278 avg, 0.000408 rate, 0.515345 seconds, 51136 images
800: 0.515226, 0.652073 avg, 0.000410 rate, 0.508082 seconds, 51200 images
801: 0.545043, 0.641370 avg, 0.000412 rate, 0.591245 seconds, 51264 images
802: 0.555815, 0.632814 avg, 0.000414 rate, 0.542176 seconds, 51328 images
803: 0.610198, 0.630553 avg, 0.000416 rate, 0.612732 seconds, 51392 images
804: 0.646308, 0.632128 avg, 0.000418 rate, 0.532572 seconds, 51456 images
805: 0.778210, 0.646736 avg, 0.000420 rate, 0.476735 seconds, 51520 images
806: 0.697481, 0.651811 avg, 0.000422 rate, 0.537447 seconds, 51584 images
807: 0.748256, 0.661455 avg, 0.000424 rate, 0.610688 seconds, 51648 images
808: 0.538206, 0.649130 avg, 0.000426 rate, 0.510413 seconds, 51712 images
809: 0.704142, 0.654632 avg, 0.000428 rate, 0.514838 seconds, 51776 images
810: 0.657754, 0.654944 avg, 0.000430 rate, 0.599829 seconds, 51840 images
811: 0.625677, 0.652017 avg, 0.000433 rate, 0.614559 seconds, 51904 images
812: 0.635698, 0.650385 avg, 0.000435 rate, 0.486506 seconds, 51968 images
813: 0.569067, 0.642254 avg, 0.000437 rate, 0.461074 seconds, 52032 images
814: 0.583024, 0.636331 avg, 0.000439 rate, 0.551568 seconds, 52096 images
815: 0.741201, 0.646818 avg, 0.000441 rate, 0.467383 seconds, 52160 images
816: 0.540405, 0.636176 avg, 0.000443 rate, 0.601166 seconds, 52224 images
817: 0.761419, 0.648701 avg, 0.000446 rate, 0.483412 seconds, 52288 images
818: 0.603900, 0.644221 avg, 0.000448 rate, 0.609935 seconds, 52352 images
819: 0.564574, 0.636256 avg, 0.000450 rate, 0.506832 seconds, 52416 images
820: 0.725124, 0.645143 avg, 0.000452 rate, 0.551117 seconds, 52480 images
821: 0.564600, 0.637088 avg, 0.000454 rate, 0.637514 seconds, 52544 images
822: 0.738083, 0.647188 avg, 0.000457 rate, 0.624446 seconds, 52608 images
823: 0.593817, 0.641851 avg, 0.000459 rate, 0.489900 seconds, 52672 images
824: 0.678908, 0.645556 avg, 0.000461 rate, 0.601549 seconds, 52736 images
825: 0.682779, 0.649279 avg, 0.000463 rate, 0.613792 seconds, 52800 images
826: 0.616246, 0.645975 avg, 0.000466 rate, 0.480551 seconds, 52864 images
827: 0.660987, 0.647477 avg, 0.000468 rate, 0.598506 seconds, 52928 images
828: 0.614072, 0.644136 avg, 0.000470 rate, 0.498737 seconds, 52992 images
829: 0.506485, 0.630371 avg, 0.000472 rate, 0.586272 seconds, 53056 images
830: 0.602169, 0.627551 avg, 0.000475 rate, 0.593703 seconds, 53120 images
831: 0.642278, 0.629024 avg, 0.000477 rate, 0.580615 seconds, 53184 images
832: 0.559679, 0.622089 avg, 0.000479 rate, 0.503555 seconds, 53248 images
833: 0.612835, 0.621164 avg, 0.000481 rate, 0.502854 seconds, 53312 images
834: 0.541124, 0.613160 avg, 0.000484 rate, 0.611907 seconds, 53376 images
835: 0.593076, 0.611151 avg, 0.000486 rate, 0.617651 seconds, 53440 images
836: 0.657752, 0.615811 avg, 0.000488 rate, 0.465475 seconds, 53504 images
837: 0.582269, 0.612457 avg, 0.000491 rate, 0.625539 seconds, 53568 images
838: 0.636507, 0.614862 avg, 0.000493 rate, 0.449570 seconds, 53632 images
839: 0.581982, 0.611574 avg, 0.000496 rate, 0.616740 seconds, 53696 images
840: 0.482076, 0.598624 avg, 0.000498 rate, 0.558452 seconds, 53760 images
841: 0.554531, 0.594215 avg, 0.000500 rate, 0.457504 seconds, 53824 images
842: 0.500650, 0.584858 avg, 0.000503 rate, 0.621250 seconds, 53888 images
843: 0.566896, 0.583062 avg, 0.000505 rate, 0.523668 seconds, 53952 images
844: 0.502613, 0.575017 avg, 0.000507 rate, 0.525451 seconds, 54016 images
845: 0.583158, 0.575831 avg, 0.000510 rate, 0.503190 seconds, 54080 images
846: 0.617016, 0.579950 avg, 0.000512 rate, 0.550813 seconds, 54144 images
847: 0.585956, 0.580550 avg, 0.000515 rate, 0.620077 seconds, 54208 images
848: 0.650434, 0.587539 avg, 0.000517 rate, 0.592076 seconds, 54272 images
849: 0.618897, 0.590675 avg, 0.000520 rate, 0.510660 seconds, 54336 images
850: 0.530081, 0.584615 avg, 0.000522 rate, 0.617634 seconds, 54400 images
851: 0.562003, 0.582354 avg, 0.000524 rate, 0.465156 seconds, 54464 images
852: 0.607379, 0.584857 avg, 0.000527 rate, 0.620164 seconds, 54528 images
853: 0.499008, 0.576272 avg, 0.000529 rate, 0.490527 seconds, 54592 images
854: 0.552892, 0.573934 avg, 0.000532 rate, 0.497588 seconds, 54656 images
855: 0.532177, 0.569758 avg, 0.000534 rate, 0.625794 seconds, 54720 images
856: 0.566985, 0.569481 avg, 0.000537 rate, 0.426292 seconds, 54784 images
857: 0.631190, 0.575652 avg, 0.000539 rate, 0.626640 seconds, 54848 images
858: 0.624288, 0.580515 avg, 0.000542 rate, 0.487209 seconds, 54912 images
859: 0.531997, 0.575664 avg, 0.000544 rate, 0.521600 seconds, 54976 images
860: 0.641530, 0.582250 avg, 0.000547 rate, 0.638542 seconds, 55040 images
861: 0.626478, 0.586673 avg, 0.000550 rate, 0.495645 seconds, 55104 images
862: 0.512213, 0.579227 avg, 0.000552 rate, 0.506491 seconds, 55168 images
863: 0.643540, 0.585658 avg, 0.000555 rate, 0.612859 seconds, 55232 images
864: 0.562138, 0.583306 avg, 0.000557 rate, 0.531780 seconds, 55296 images
865: 0.578825, 0.582858 avg, 0.000560 rate, 0.473560 seconds, 55360 images
866: 0.529978, 0.577570 avg, 0.000562 rate, 0.605450 seconds, 55424 images
867: 0.542894, 0.574102 avg, 0.000565 rate, 0.616658 seconds, 55488 images
868: 0.522539, 0.568946 avg, 0.000568 rate, 0.495718 seconds, 55552 images
869: 0.472821, 0.559334 avg, 0.000570 rate, 0.479875 seconds, 55616 images
870: 0.513220, 0.554722 avg, 0.000573 rate, 0.523956 seconds, 55680 images
871: 0.477771, 0.547027 avg, 0.000576 rate, 0.484772 seconds, 55744 images
872: 0.526903, 0.545015 avg, 0.000578 rate, 0.579426 seconds, 55808 images
873: 0.562058, 0.546719 avg, 0.000581 rate, 0.557573 seconds, 55872 images
874: 0.614518, 0.553499 avg, 0.000584 rate, 0.604817 seconds, 55936 images
875: 0.548583, 0.553007 avg, 0.000586 rate, 0.614319 seconds, 56000 images
876: 0.489075, 0.546614 avg, 0.000589 rate, 0.497107 seconds, 56064 images
877: 0.535606, 0.545513 avg, 0.000592 rate, 0.627120 seconds, 56128 images
878: 0.454705, 0.536433 avg, 0.000594 rate, 0.600231 seconds, 56192 images
879: 0.535349, 0.536324 avg, 0.000597 rate, 0.498301 seconds, 56256 images
880: 0.482321, 0.530924 avg, 0.000600 rate, 0.490134 seconds, 56320 images
881: 0.563334, 0.534165 avg, 0.000602 rate, 0.611266 seconds, 56384 images
882: 0.504664, 0.531215 avg, 0.000605 rate, 0.600650 seconds, 56448 images
883: 0.529227, 0.531016 avg, 0.000608 rate, 0.609870 seconds, 56512 images
884: 0.498133, 0.527728 avg, 0.000611 rate, 0.547795 seconds, 56576 images
885: 0.484874, 0.523442 avg, 0.000613 rate, 0.482607 seconds, 56640 images
886: 0.465540, 0.517652 avg, 0.000616 rate, 0.531279 seconds, 56704 images
887: 0.547259, 0.520613 avg, 0.000619 rate, 0.601386 seconds, 56768 images
888: 0.428829, 0.511434 avg, 0.000622 rate, 0.517088 seconds, 56832 images
889: 0.464774, 0.506768 avg, 0.000625 rate, 0.611812 seconds, 56896 images
890: 0.560951, 0.512187 avg, 0.000627 rate, 0.518043 seconds, 56960 images
891: 0.498087, 0.510777 avg, 0.000630 rate, 0.470526 seconds, 57024 images
892: 0.591050, 0.518804 avg, 0.000633 rate, 0.620207 seconds, 57088 images
893: 0.468378, 0.513761 avg, 0.000636 rate, 0.608931 seconds, 57152 images
894: 0.581988, 0.520584 avg, 0.000639 rate, 0.462694 seconds, 57216 images
895: 0.480914, 0.516617 avg, 0.000642 rate, 0.630595 seconds, 57280 images
896: 0.501696, 0.515125 avg, 0.000645 rate, 0.469303 seconds, 57344 images
897: 0.569686, 0.520581 avg, 0.000647 rate, 0.617765 seconds, 57408 images
898: 0.565690, 0.525092 avg, 0.000650 rate, 0.476484 seconds, 57472 images
899: 0.510929, 0.523676 avg, 0.000653 rate, 0.497241 seconds, 57536 images
900: 0.486227, 0.519931 avg, 0.000656 rate, 0.602631 seconds, 57600 images
901: 0.460165, 0.513954 avg, 0.000659 rate, 0.590087 seconds, 57664 images
902: 0.514487, 0.514008 avg, 0.000662 rate, 0.604248 seconds, 57728 images
903: 0.415805, 0.504187 avg, 0.000665 rate, 0.540067 seconds, 57792 images
904: 0.467350, 0.500504 avg, 0.000668 rate, 0.524903 seconds, 57856 images
905: 0.616283, 0.512081 avg, 0.000671 rate, 0.496795 seconds, 57920 images
906: 0.496108, 0.510484 avg, 0.000674 rate, 0.619110 seconds, 57984 images
907: 0.499304, 0.509366 avg, 0.000677 rate, 0.503672 seconds, 58048 images
908: 0.509427, 0.509372 avg, 0.000680 rate, 0.489430 seconds, 58112 images
909: 0.567273, 0.515162 avg, 0.000683 rate, 0.611166 seconds, 58176 images
910: 0.526128, 0.516259 avg, 0.000686 rate, 0.458478 seconds, 58240 images
911: 0.449642, 0.509597 avg, 0.000689 rate, 0.523205 seconds, 58304 images
912: 0.470627, 0.505700 avg, 0.000692 rate, 0.625504 seconds, 58368 images
913: 0.601009, 0.515231 avg, 0.000695 rate, 0.489301 seconds, 58432 images
914: 0.459196, 0.509628 avg, 0.000698 rate, 0.630353 seconds, 58496 images
915: 0.474164, 0.506081 avg, 0.000701 rate, 0.535512 seconds, 58560 images
916: 0.455984, 0.501072 avg, 0.000704 rate, 0.475139 seconds, 58624 images
917: 0.509844, 0.501949 avg, 0.000707 rate, 0.532299 seconds, 58688 images
918: 0.611169, 0.512871 avg, 0.000710 rate, 0.531801 seconds, 58752 images
919: 0.523358, 0.513920 avg, 0.000713 rate, 0.463817 seconds, 58816 images
920: 0.509164, 0.513444 avg, 0.000716 rate, 0.613643 seconds, 58880 images
921: 0.477040, 0.509804 avg, 0.000720 rate, 0.604303 seconds, 58944 images
922: 0.511410, 0.509964 avg, 0.000723 rate, 0.523755 seconds, 59008 images
923: 0.481363, 0.507104 avg, 0.000726 rate, 0.520920 seconds, 59072 images
924: 0.464520, 0.502846 avg, 0.000729 rate, 0.481417 seconds, 59136 images
925: 0.707622, 0.523323 avg, 0.000732 rate, 0.596983 seconds, 59200 images
926: 0.517979, 0.522789 avg, 0.000735 rate, 0.536104 seconds, 59264 images
927: 0.553102, 0.525820 avg, 0.000738 rate, 0.468326 seconds, 59328 images
928: 0.575033, 0.530741 avg, 0.000742 rate, 0.553999 seconds, 59392 images
929: 0.561285, 0.533796 avg, 0.000745 rate, 0.620201 seconds, 59456 images
930: 0.524462, 0.532862 avg, 0.000748 rate, 0.612154 seconds, 59520 images
931: 0.415613, 0.521137 avg, 0.000751 rate, 0.627483 seconds, 59584 images
932: 0.440509, 0.513075 avg, 0.000755 rate, 0.588096 seconds, 59648 images
933: 0.466865, 0.508454 avg, 0.000758 rate, 0.600244 seconds, 59712 images
934: 0.494347, 0.507043 avg, 0.000761 rate, 0.595771 seconds, 59776 images
935: 0.534987, 0.509837 avg, 0.000764 rate, 0.581067 seconds, 59840 images
936: 0.415223, 0.500376 avg, 0.000768 rate, 0.453163 seconds, 59904 images
937: 0.505579, 0.500896 avg, 0.000771 rate, 0.594258 seconds, 59968 images
938: 0.459524, 0.496759 avg, 0.000774 rate, 0.550303 seconds, 60032 images
939: 0.496724, 0.496755 avg, 0.000777 rate, 0.613731 seconds, 60096 images
940: 0.545878, 0.501668 avg, 0.000781 rate, 0.502885 seconds, 60160 images
941: 0.490585, 0.500559 avg, 0.000784 rate, 0.632007 seconds, 60224 images
942: 0.514409, 0.501944 avg, 0.000787 rate, 0.593233 seconds, 60288 images
943: 0.523731, 0.504123 avg, 0.000791 rate, 0.446021 seconds, 60352 images
944: 0.457265, 0.499437 avg, 0.000794 rate, 0.631321 seconds, 60416 images
945: 0.465344, 0.496028 avg, 0.000797 rate, 0.490404 seconds, 60480 images
946: 0.536608, 0.500086 avg, 0.000801 rate, 0.482323 seconds, 60544 images
947: 0.471211, 0.497198 avg, 0.000804 rate, 0.616196 seconds, 60608 images
948: 0.497380, 0.497217 avg, 0.000808 rate, 0.612693 seconds, 60672 images
949: 0.592561, 0.506751 avg, 0.000811 rate, 0.450740 seconds, 60736 images
950: 0.578179, 0.513894 avg, 0.000815 rate, 0.633457 seconds, 60800 images
951: 0.539840, 0.516488 avg, 0.000818 rate, 0.474380 seconds, 60864 images
952: 0.392212, 0.504061 avg, 0.000821 rate, 0.630746 seconds, 60928 images
953: 0.542741, 0.507929 avg, 0.000825 rate, 0.529329 seconds, 60992 images
954: 0.510863, 0.508222 avg, 0.000828 rate, 0.592837 seconds, 61056 images
955: 0.410246, 0.498425 avg, 0.000832 rate, 0.538615 seconds, 61120 images
956: 0.492217, 0.497804 avg, 0.000835 rate, 0.605682 seconds, 61184 images
957: 0.408627, 0.488886 avg, 0.000839 rate, 0.434705 seconds, 61248 images
958: 0.426628, 0.482660 avg, 0.000842 rate, 0.624021 seconds, 61312 images
959: 0.437766, 0.478171 avg, 0.000846 rate, 0.590789 seconds, 61376 images
960: 0.472446, 0.477599 avg, 0.000849 rate, 0.521927 seconds, 61440 images
961: 0.355495, 0.465388 avg, 0.000853 rate, 0.491723 seconds, 61504 images
962: 0.486947, 0.467544 avg, 0.000856 rate, 0.537292 seconds, 61568 images
963: 0.441335, 0.464923 avg, 0.000860 rate, 0.619424 seconds, 61632 images
964: 0.468393, 0.465270 avg, 0.000864 rate, 0.518765 seconds, 61696 images
965: 0.490174, 0.467761 avg, 0.000867 rate, 0.513568 seconds, 61760 images
966: 0.512590, 0.472243 avg, 0.000871 rate, 0.617349 seconds, 61824 images
967: 0.460454, 0.471064 avg, 0.000874 rate, 0.596244 seconds, 61888 images
968: 0.394780, 0.463436 avg, 0.000878 rate, 0.605085 seconds, 61952 images
969: 0.480734, 0.465166 avg, 0.000882 rate, 0.455960 seconds, 62016 images
970: 0.432813, 0.461931 avg, 0.000885 rate, 0.487993 seconds, 62080 images
971: 0.406406, 0.456378 avg, 0.000889 rate, 0.522346 seconds, 62144 images
972: 0.414811, 0.452221 avg, 0.000893 rate, 0.647455 seconds, 62208 images
973: 0.448434, 0.451843 avg, 0.000896 rate, 0.594124 seconds, 62272 images
974: 0.458865, 0.452545 avg, 0.000900 rate, 0.505912 seconds, 62336 images
975: 0.449805, 0.452271 avg, 0.000904 rate, 0.599174 seconds, 62400 images
976: 0.466876, 0.453731 avg, 0.000907 rate, 0.589391 seconds, 62464 images
977: 0.393425, 0.447701 avg, 0.000911 rate, 0.513819 seconds, 62528 images
978: 0.473831, 0.450314 avg, 0.000915 rate, 0.511387 seconds, 62592 images
979: 0.423355, 0.447618 avg, 0.000919 rate, 0.518729 seconds, 62656 images
980: 0.476572, 0.450513 avg, 0.000922 rate, 0.459522 seconds, 62720 images
981: 0.460393, 0.451501 avg, 0.000926 rate, 0.544756 seconds, 62784 images
982: 0.487453, 0.455096 avg, 0.000930 rate, 0.507179 seconds, 62848 images
983: 0.403446, 0.449931 avg, 0.000934 rate, 0.596076 seconds, 62912 images
984: 0.477181, 0.452656 avg, 0.000938 rate, 0.608089 seconds, 62976 images
985: 0.407227, 0.448113 avg, 0.000941 rate, 0.609040 seconds, 63040 images
986: 0.370816, 0.440384 avg, 0.000945 rate, 0.555974 seconds, 63104 images
987: 0.495684, 0.445914 avg, 0.000949 rate, 0.500901 seconds, 63168 images
988: 0.473373, 0.448660 avg, 0.000953 rate, 0.615268 seconds, 63232 images
989: 0.364960, 0.440290 avg, 0.000957 rate, 0.497069 seconds, 63296 images
990: 0.449518, 0.441212 avg, 0.000961 rate, 0.517341 seconds, 63360 images
991: 0.488482, 0.445939 avg, 0.000964 rate, 0.599384 seconds, 63424 images
992: 0.426743, 0.444020 avg, 0.000968 rate, 0.599516 seconds, 63488 images
993: 0.400797, 0.439697 avg, 0.000972 rate, 0.420453 seconds, 63552 images
994: 0.468532, 0.442581 avg, 0.000976 rate, 0.610039 seconds, 63616 images
995: 0.507024, 0.449025 avg, 0.000980 rate, 0.500608 seconds, 63680 images
996: 0.419950, 0.446118 avg, 0.000984 rate, 0.569931 seconds, 63744 images
997: 0.375721, 0.439078 avg, 0.000988 rate, 0.619442 seconds, 63808 images
998: 0.486794, 0.443850 avg, 0.000992 rate, 0.613260 seconds, 63872 images
999: 0.459658, 0.445431 avg, 0.000996 rate, 0.457681 seconds, 63936 images
